CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2021-29529,True,True,CWE-190;CWE-787;CWE-193,CWE-119;CWE-193,CWE-193,CWE-190;CWE-787,CWE-119,True,False,0.3333333333333333,0.5,0.4
CVE-2021-29535,True,True,CWE-787;CWE-119;CWE-20,CWE-119,CWE-119,CWE-787;CWE-20,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29536,True,True,CWE-1284;CWE-787;CWE-119,CWE-119,CWE-119,CWE-1284;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29537,True,True,CWE-1284;CWE-119,CWE-119,CWE-119,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29540,True,True,CWE-1284;CWE-787;CWE-131,CWE-119,,CWE-1284;CWE-787;CWE-131,CWE-119,False,False,0.0,0.0,0
CVE-2021-29542,True,True,CWE-1284;CWE-119;CWE-193,CWE-119,CWE-119,CWE-1284;CWE-193,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29558,True,True,CWE-787;CWE-131,CWE-119,,CWE-787;CWE-131,CWE-119,False,False,0.0,0.0,0
CVE-2021-29560,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29575,True,True,CWE-1284;CWE-119;CWE-674,CWE-119;CWE-20,CWE-119,CWE-1284;CWE-674,CWE-20,True,False,0.3333333333333333,0.5,0.4
CVE-2021-29576,True,True,CWE-824;CWE-787,CWE-119,,CWE-824;CWE-787,CWE-119,False,False,0.0,0.0,0
CVE-2021-29577,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29578,True,True,CWE-1284;CWE-787;CWE-119,CWE-119,CWE-119,CWE-1284;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29579,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29583,True,True,CWE-125;CWE-1284,CWE-125;CWE-476,CWE-125,CWE-1284,CWE-476,True,False,0.5,0.5,0.5
CVE-2021-29591,True,True,CWE-835;CWE-119;CWE-674,CWE-835;CWE-674,CWE-835;CWE-674,CWE-119,,True,False,0.6666666666666666,1.0,0.8
CVE-2021-29610,True,True,CWE-1284;CWE-787,CWE-119;CWE-20,,CWE-1284;CWE-787,CWE-119;CWE-20,False,False,0.0,0.0,0
CVE-2021-29611,True,True,CWE-617;CWE-1284,CWE-119;CWE-20,,CWE-617;CWE-1284,CWE-119;CWE-20,False,False,0.0,0.0,0
CVE-2021-29612,True,True,CWE-1284;CWE-787,CWE-119;CWE-20,,CWE-1284;CWE-787,CWE-119;CWE-20,False,False,0.0,0.0,0
CVE-2021-29613,True,True,CWE-1284;CWE-125;CWE-787,CWE-125;CWE-20,CWE-125,CWE-1284;CWE-787,CWE-20,True,False,0.3333333333333333,0.5,0.4
CVE-2021-29614,True,True,CWE-787;CWE-131,CWE-787,CWE-787,CWE-131,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29615,True,True,CWE-119;CWE-674,CWE-674,CWE-674,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29624,True,True,CWE-352;CWE-565,CWE-352,CWE-352,CWE-565,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29628,True,True,CWE-667;CWE-755;CWE-754,CWE-863;CWE-755,CWE-755,CWE-667;CWE-754,CWE-863,True,False,0.3333333333333333,0.5,0.4
CVE-2021-29629,True,True,CWE-1284;CWE-400,CWE-1284;CWE-835,CWE-1284,CWE-400,CWE-835,True,False,0.5,0.5,0.5
CVE-2021-29631,True,True,CWE-908;CWE-909,CWE-908;CWE-787,CWE-908,CWE-909,CWE-787,True,False,0.5,0.5,0.5
CVE-2021-29642,True,False,CWE-601;CWE-200,,,CWE-601;CWE-200,,False,False,0.0,0,0
CVE-2021-29647,True,True,CWE-908;CWE-909;CWE-665,CWE-909,CWE-909,CWE-908;CWE-665,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29655,True,True,CWE-494;CWE-295;CWE-345,CWE-345,CWE-345,CWE-494;CWE-295,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29657,True,True,CWE-416;CWE-367,CWE-416;CWE-367,CWE-416;CWE-367,,,True,True,1.0,1.0,1.0
CVE-2021-29658,True,False,CWE-427,,,CWE-427,,False,False,0.0,0,0
CVE-2021-29659,True,False,CWE-639;CWE-200,,,CWE-639;CWE-200,,False,False,0.0,0,0
CVE-2021-29665,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29672,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-29676,True,True,CWE-79;CWE-74;CWE-352,CWE-74,CWE-74,CWE-79;CWE-352,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29678,True,False,CWE-732;CWE-269;CWE-755,,,CWE-732;CWE-269;CWE-755,,False,False,0.0,0,0
CVE-2021-29679,True,True,CWE-94;CWE-20,CWE-94,CWE-94,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29694,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-29714,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-29758,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-29770,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-29772,True,True,CWE-94;CWE-20,CWE-94,CWE-94,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29773,True,True,CWE-639,CWE-639,CWE-639,,,True,True,1.0,1.0,1.0
CVE-2021-29779,True,True,CWE-306;CWE-319,CWE-306,CWE-306,CWE-319,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29780,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-29794,True,True,CWE-326;CWE-319;CWE-327,CWE-327,CWE-327,CWE-326;CWE-319,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29802,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2021-29811,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29838,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-29872,True,True,CWE-74;CWE-20,CWE-74,CWE-74,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29883,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-29921,True,False,CWE-704;CWE-290;CWE-20,,,CWE-704;CWE-290;CWE-20,,False,False,0.0,0,0
CVE-2021-29930,True,True,CWE-908;CWE-416,CWE-908;CWE-763,CWE-908,CWE-416,CWE-763,True,False,0.5,0.5,0.5
CVE-2021-29932,True,True,CWE-770;CWE-400,CWE-770,CWE-770,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29934,True,True,CWE-908;CWE-824;CWE-665,CWE-908;CWE-125,CWE-908,CWE-665;CWE-824,CWE-125,True,False,0.3333333333333333,0.5,0.4
CVE-2021-29937,True,True,CWE-908;CWE-909,CWE-908,CWE-908,CWE-909,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29943,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-29947,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29950,True,True,CWE-287;CWE-312;CWE-798,CWE-312,CWE-312,CWE-287;CWE-798,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29951,True,True,CWE-668;CWE-269,CWE-269,CWE-269,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29958,True,True,CWE-565,CWE-862,,CWE-565,CWE-862,False,False,0.0,0.0,0
CVE-2021-29959,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-29966,True,True,CWE-416;CWE-787;CWE-119,CWE-787,CWE-787,CWE-416;CWE-119,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-29967,True,True,CWE-416;CWE-787,CWE-787,CWE-787,CWE-416,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29970,True,True,CWE-362;CWE-416,CWE-416;CWE-787,CWE-416,CWE-362,CWE-787,True,False,0.5,0.5,0.5
CVE-2021-29980,True,True,CWE-908;CWE-416,CWE-908;CWE-763,CWE-908,CWE-416,CWE-763,True,False,0.5,0.5,0.5
CVE-2021-29984,True,True,CWE-416,CWE-787,,CWE-416,CWE-787,False,False,0.0,0.0,0
CVE-2021-29985,True,True,CWE-416,CWE-416;CWE-787,CWE-416,,CWE-787,True,False,1.0,0.5,0.6666666666666666
CVE-2021-29986,True,True,CWE-362;CWE-416,CWE-362;CWE-787,CWE-362,CWE-416,CWE-787,True,False,0.5,0.5,0.5
CVE-2021-29988,True,True,CWE-125;CWE-787,CWE-125;CWE-787,CWE-125;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2021-29989,True,True,CWE-416;CWE-787,CWE-787,CWE-787,CWE-416,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29990,True,True,CWE-416;CWE-787,CWE-787,CWE-787,CWE-416,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29997,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29998,True,True,CWE-119;CWE-131,CWE-119,CWE-119,CWE-131,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-29999,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30002,True,True,CWE-401,CWE-401,CWE-401,,,True,True,1.0,1.0,1.0
CVE-2021-30004,True,True,CWE-444;CWE-20,CWE-20,CWE-20,CWE-444,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30005,True,True,CWE-862;CWE-20,CWE-345,,CWE-862;CWE-20,CWE-345,False,False,0.0,0.0,0
CVE-2021-30019,True,True,CWE-190;CWE-119,CWE-119,CWE-119,CWE-190,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30020,True,True,CWE-787;CWE-131,CWE-119,,CWE-787;CWE-131,CWE-119,False,False,0.0,0.0,0
CVE-2021-30057,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2021-3006,True,False,CWE-306,,,CWE-306,,False,False,0.0,0,0
CVE-2021-30072,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30120,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-30127,True,False,CWE-770;CWE-306,,,CWE-770;CWE-306,,False,False,0.0,0,0
CVE-2021-30132,True,False,CWE-863;CWE-269,,,CWE-863;CWE-269,,False,False,0.0,0,0
CVE-2021-30137,True,True,CWE-611;CWE-918,CWE-611;CWE-918,CWE-611;CWE-918,,,True,True,1.0,1.0,1.0
CVE-2021-30152,True,True,CWE-863;CWE-862,CWE-269,,CWE-863;CWE-862,CWE-269,False,False,0.0,0.0,0
CVE-2021-30155,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-30156,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-30158,True,True,CWE-863;CWE-639;CWE-269,CWE-287,,CWE-863;CWE-639;CWE-269,CWE-287,False,False,0.0,0.0,0
CVE-2021-30166,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30167,True,True,CWE-306;CWE-639;CWE-668,CWE-306,CWE-306,CWE-668;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30168,True,True,CWE-522;CWE-319;CWE-798,CWE-522,CWE-522,CWE-319;CWE-798,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30169,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-30186,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30187,True,True,CWE-74;CWE-78,CWE-78,CWE-78,CWE-74,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30188,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30189,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30190,True,True,CWE-863;CWE-306,CWE-306,CWE-306,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30192,True,False,CWE-434,,,CWE-434,,False,False,0.0,0,0
CVE-2021-30195,True,True,CWE-1284;CWE-20,CWE-119;CWE-20,CWE-20,CWE-1284,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30214,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-30228,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30229,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30230,True,True,CWE-88;CWE-77;CWE-78,CWE-78,CWE-78,CWE-88;CWE-77,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30231,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-30232,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30233,True,True,CWE-77;CWE-78,CWE-78,CWE-78,CWE-77,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30234,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2021-30254,True,True,CWE-787;CWE-119;CWE-20,CWE-119;CWE-20,CWE-119;CWE-20,CWE-787,,True,False,0.6666666666666666,1.0,0.8
CVE-2021-30255,True,True,CWE-1284;CWE-120;CWE-119;CWE-787,CWE-129;CWE-20,,CWE-1284;CWE-120;CWE-119;CWE-787,CWE-129;CWE-20,False,False,0.0,0.0,0
CVE-2021-30256,True,True,CWE-1284;CWE-119,CWE-119;CWE-20,CWE-119,CWE-1284,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-30259,True,True,CWE-119;CWE-20,CWE-125;CWE-20,CWE-20,CWE-119,CWE-125,True,False,0.5,0.5,0.5
CVE-2021-30260,True,True,CWE-190;CWE-787;CWE-131,CWE-190;CWE-20,CWE-190,CWE-787;CWE-131,CWE-20,True,False,0.3333333333333333,0.5,0.4
CVE-2021-30261,True,True,CWE-190;CWE-1284;CWE-787,CWE-190;CWE-119;CWE-20,CWE-190,CWE-1284;CWE-787,CWE-119;CWE-20,True,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
CVE-2021-30263,True,True,CWE-667;CWE-362,CWE-362;CWE-416,CWE-362,CWE-667,CWE-416,True,False,0.5,0.5,0.5
CVE-2021-3027,True,True,CWE-200;CWE-74,CWE-74,CWE-74,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30284,True,True,CWE-252;CWE-755,CWE-200,,CWE-252;CWE-755,CWE-200,False,False,0.0,0.0,0
CVE-2021-30288,True,True,CWE-1284;CWE-119,CWE-119;CWE-20,CWE-119,CWE-1284,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-30290,True,True,CWE-362;CWE-476,CWE-362;CWE-476,CWE-362;CWE-476,,,True,True,1.0,1.0,1.0
CVE-2021-30295,True,True,CWE-787;CWE-20,CWE-119;CWE-20,CWE-20,CWE-787,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30297,True,True,CWE-125;CWE-1284,CWE-125;CWE-20,CWE-125,CWE-1284,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-30301,True,True,CWE-770,CWE-400,,CWE-770,CWE-400,False,False,0.0,0.0,0
CVE-2021-30302,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-30305,True,True,CWE-787;CWE-20,CWE-125;CWE-20,CWE-20,CWE-787,CWE-125,True,False,0.5,0.5,0.5
CVE-2021-3031,True,True,CWE-212,CWE-212,CWE-212,,,True,True,1.0,1.0,1.0
CVE-2021-30310,True,True,CWE-1284;CWE-787,CWE-119;CWE-20,,CWE-1284;CWE-787,CWE-119;CWE-20,False,False,0.0,0.0,0
CVE-2021-30312,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-30316,True,True,CWE-125;CWE-20,CWE-119,,CWE-125;CWE-20,CWE-119,False,False,0.0,0.0,0
CVE-2021-30317,True,True,CWE-119;CWE-20,CWE-287,,CWE-119;CWE-20,CWE-287,False,False,0.0,0.0,0
CVE-2021-3032,True,True,CWE-212;CWE-459;CWE-532,CWE-532,CWE-532,CWE-212;CWE-459,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-3033,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2021-30348,True,True,CWE-755;CWE-20,CWE-400;CWE-20,CWE-20,CWE-755,CWE-400,True,False,0.5,0.5,0.5
CVE-2021-30354,True,True,CWE-190;CWE-119,CWE-190;CWE-119,CWE-190;CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30355,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2021-3036,True,True,CWE-532,CWE-532,CWE-532,,,True,True,1.0,1.0,1.0
CVE-2021-3037,True,True,CWE-319;CWE-532,CWE-532,CWE-532,CWE-319,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3038,True,True,CWE-400;CWE-20,CWE-20,CWE-20,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3044,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-30454,True,True,CWE-908,CWE-908;CWE-125,CWE-908,,CWE-125,True,False,1.0,0.5,0.6666666666666666
CVE-2021-3046,True,True,CWE-287;CWE-290,CWE-287,CWE-287,CWE-290,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30461,True,True,CWE-74;CWE-94,CWE-94,CWE-94,CWE-74,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30462,True,True,CWE-269,CWE-306,,CWE-269,CWE-306,False,False,0.0,0.0,0
CVE-2021-30464,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30465,True,True,CWE-59;CWE-367,CWE-22;CWE-362;CWE-59,CWE-59,CWE-367,CWE-22;CWE-362,True,False,0.5,0.3333333333333333,0.4
CVE-2021-30468,True,True,CWE-835;CWE-400;CWE-20,CWE-835,CWE-835,CWE-400;CWE-20,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30470,True,True,CWE-119;CWE-674,CWE-674,CWE-674,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30471,True,True,CWE-119;CWE-674,CWE-674,CWE-674,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30472,True,True,CWE-119;CWE-131,CWE-119;CWE-20,CWE-119,CWE-131,CWE-20,True,False,0.5,0.5,0.5
CVE-2021-30478,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2021-30479,True,True,CWE-863;CWE-269,CWE-269,CWE-269,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3048,True,True,CWE-400;CWE-20,CWE-20,CWE-20,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3049,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2021-30497,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2021-30498,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30499,True,True,CWE-787;CWE-119;CWE-120,CWE-787,CWE-787,CWE-120;CWE-119,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30501,True,True,CWE-617;CWE-1284,CWE-617,CWE-617,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30503,True,False,CWE-427,,,CWE-427,,False,False,0.0,0,0
CVE-2021-30504,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30506,True,False,CWE-1021,,,CWE-1021,,False,False,0.0,0,0
CVE-2021-30508,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-3051,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2021-30510,True,True,CWE-362;CWE-416,CWE-416;CWE-119,CWE-416,CWE-362,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30512,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30513,True,True,CWE-416;CWE-787;CWE-843,CWE-119;CWE-843,CWE-843,CWE-416;CWE-787,CWE-119,True,False,0.3333333333333333,0.5,0.4
CVE-2021-30514,True,True,CWE-362;CWE-416;CWE-787,CWE-416;CWE-119,CWE-416,CWE-362;CWE-787,CWE-119,True,False,0.3333333333333333,0.5,0.4
CVE-2021-30515,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30516,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30517,True,True,CWE-787;CWE-843,CWE-119;CWE-843,CWE-843,CWE-787,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30518,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30519,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30520,True,True,CWE-362;CWE-416,CWE-416;CWE-119,CWE-416,CWE-362,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30521,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30522,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30523,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30524,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30525,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30527,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30528,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30529,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30530,True,True,CWE-125;CWE-787;CWE-119,CWE-119,CWE-119,CWE-125;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2021-30531,True,False,CWE-20,,,CWE-20,,False,False,0.0,0,0
CVE-2021-30532,True,False,CWE-20,,,CWE-20,,False,False,0.0,0,0
CVE-2021-30533,True,True,CWE-1021,CWE-863,,CWE-1021,CWE-863,False,False,0.0,0.0,0
CVE-2021-30534,True,True,CWE-1021,CWE-863,,CWE-1021,CWE-863,False,False,0.0,0.0,0
CVE-2021-30535,True,True,CWE-415,CWE-119;CWE-415,CWE-415,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-3054,True,True,CWE-362;CWE-367,CWE-367,CWE-367,CWE-362,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30540,False,True,,CWE-74,,,CWE-74,False,False,0,0.0,0
CVE-2021-30541,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30542,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30543,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30544,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30545,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30546,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30548,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30549,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30550,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30551,True,True,CWE-787;CWE-843,CWE-119;CWE-843,CWE-843,CWE-787,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30552,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30553,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30554,True,True,CWE-416;CWE-787,CWE-416;CWE-119,CWE-416,CWE-787,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30555,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30556,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30557,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30559,True,True,CWE-787,CWE-119,,CWE-787,CWE-119,False,False,0.0,0.0,0
CVE-2021-30560,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30561,True,True,CWE-843,CWE-119;CWE-843,CWE-843,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30562,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30563,True,True,CWE-787;CWE-843,CWE-119;CWE-843,CWE-843,CWE-787,CWE-119,True,False,0.5,0.5,0.5
CVE-2021-30564,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30566,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2021-30567,True,True,CWE-416,CWE-416;CWE-119,CWE-416,,CWE-119,True,False,1.0,0.5,0.6666666666666666
CVE-2021-30568,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
